Date,Open,High,Low,Close,Volume
2020-08-24,50.94,51.84,50.80,51.70,1591298
2020-08-25,51.87,52.31,51.23,51.43,1268883
2020-08-26,51.98,52.76,51.48,52.74,1463492
2020-08-27,52.81,54.12,52.63,52.89,1836847
2020-08-28,53.31,53.73,52.67,52.90,1090761
2020-08-31,53.07,54.82,53.07,53.38,2133443
2020-09-01,54.37,54.48,52.93,53.37,1566399
2020-09-02,53.88,54.31,53.35,53.60,1404861
2020-09-03,54.05,54.89,53.42,53.96,1727583
2020-09-04,53.91,55.03,53.80,54.47,1634908
2020-09-07,54.93,55.66,54.79,55.54,1268510
2020-09-08,55.68,56.37,55.29,56.06,1534636
2020-09-09,56.01,56.79,55.58,56.57,1374055
2020-09-10,56.53,57.24,56.48,56.57,1185784
2020-09-11,56.31,57.27,55.58,57.07,1435601
2020-09-14,57.50,57.62,56.54,56.91,1017966
2020-09-15,57.15,57.69,56.65,57.08,1084823
2020-09-16,57.16,57.55,56.74,57.43,1175318
2020-09-17,56.28,57.65,56.24,57.52,1064841
2020-09-18,57.49,57.54,56.57,56.57,3248812
2020-09-21,56.08,56.27,53.28,53.68,2508068
2020-09-22,53.75,54.55,53.49,53.76,1335710
2020-09-23,54.40,55.50,53.78,54.10,1432762
2020-09-24,53.25,54.43,53.10,53.82,1589221
2020-09-25,53.74,53.80,52.17,52.42,1428136
2020-09-28,53.22,54.79,53.10,54.79,1666530
2020-09-29,54.32,55.09,53.90,55.02,1409149
2020-09-30,54.58,55.65,54.31,55.02,1485337
2020-10-01,56.01,56.01,55.02,55.61,1376243
2020-10-02,55.20,55.59,54.79,55.34,891578
2020-10-05,56.13,57.14,55.97,56.83,1224129
2020-10-06,56.79,58.21,56.63,57.55,1654516
2020-10-07,57.69,58.36,57.00,58.34,1467108
2020-10-08,58.49,58.94,57.94,58.33,1309221
2020-10-09,58.37,58.81,57.07,57.42,1254025
2020-10-12,57.45,58.09,57.16,57.77,1019626
2020-10-13,57.41,57.63,56.52,57.02,1122504
2020-10-14,57.13,57.29,56.71,56.87,964688
2020-10-15,55.64,55.64,54.13,55.18,1977291
2020-10-16,56.17,56.42,55.34,56.02,1515264
2020-10-19,56.09,56.73,55.73,56.46,1035903
2020-10-20,56.36,57.05,55.39,56.86,1491163
2020-10-21,57.43,57.66,56.41,56.63,1553620
2020-10-22,56.33,57.07,55.08,56.81,1218032
2020-10-23,56.80,57.39,56.47,56.74,974170
2020-10-26,55.79,56.91,55.72,56.10,1118941
2020-10-27,56.12,56.17,54.44,54.55,1839591
2020-10-28,53.01,53.21,50.81,51.53,3729376
2020-10-29,51.35,52.33,51.10,51.77,1788596
2020-10-30,50.94,52.25,50.92,52.08,1564460
2020-11-02,52.36,53.39,51.59,52.97,1548483
2020-11-03,53.60,55.13,53.60,55.13,1655547
2020-11-04,53.45,56.16,53.18,55.49,1934346
2020-11-05,56.13,57.50,55.81,57.50,2058301
2020-11-06,57.28,57.53,56.03,56.43,1771124
2020-11-09,57.44,61.29,57.29,60.02,4097264
2020-11-10,60.14,61.72,59.80,61.68,3193087
2020-11-11,61.68,62.91,60.92,62.43,2169822
2020-11-12,61.60,62.90,61.33,62.75,1975554
2020-11-13,62.46,63.11,62.27,62.78,1693385
2020-11-16,63.23,65.37,63.15,64.60,2219047
2020-11-17,64.47,64.86,63.92,64.65,1234159
2020-11-18,64.20,65.67,63.99,65.56,1311194
2020-11-19,64.97,65.76,64.82,65.67,1721623
2020-11-20,65.67,66.10,65.13,65.81,1692504
2020-11-23,65.59,66.14,65.32,65.58,1518466
2020-11-24,66.43,68.05,66.21,68.05,1844609
2020-11-25,68.34,68.61,66.24,66.92,1489748
2020-11-26,66.83,66.85,65.38,65.79,1215517
2020-11-27,65.47,65.51,64.43,64.87,1699488
2020-11-30,64.35,65.46,64.12,64.82,1921018
2020-12-01,65.44,66.46,65.23,66.37,1367290
2020-12-02,66.03,66.03,65.04,65.97,1004048
2020-12-03,66.07,66.19,65.04,65.93,1219270
2020-12-04,65.67,66.56,65.67,66.52,1130945
2020-12-07,66.12,66.13,65.06,65.41,1128524
2020-12-08,64.79,65.41,64.60,64.80,1217153
2020-12-09,64.55,65.81,64.44,64.90,1340551
2020-12-10,64.79,65.16,63.03,63.33,1903460
2020-12-11,63.03,63.37,62.08,62.58,2093004
2020-12-14,63.01,64.54,62.79,63.82,1663325
2020-12-15,63.86,65.55,63.74,65.55,1962219
2020-12-16,65.91,67.57,65.79,66.06,1974499
2020-12-17,66.70,66.93,65.48,65.48,1581472
2020-12-18,65.49,66.62,65.28,65.84,3039475
2020-12-21,64.20,64.27,61.89,63.87,1896920
2020-12-22,64.34,64.71,63.85,63.99,739335
2020-12-23,64.35,65.37,63.91,65.12,981237
2020-12-28,66.61,66.98,65.10,65.22,799942
2020-12-29,65.80,65.94,64.50,64.93,786472
2020-12-30,64.79,64.99,64.10,64.10,644923
2021-01-04,64.81,65.25,63.22,63.78,1250834
2021-01-05,63.01,63.94,62.44,62.89,1542690
2021-01-06,63.38,64.33,62.56,63.00,1679300
2021-01-07,63.13,63.63,62.13,63.03,2156329
2021-01-08,63.86,63.90,61.81,62.56,2128156
2021-01-11,62.04,62.46,60.85,61.50,1613495
2021-01-12,61.35,62.34,60.80,61.98,1554361
2021-01-13,61.85,62.00,61.10,61.34,1403891
2021-01-14,61.32,62.62,61.26,61.93,1322126
2021-01-15,61.32,62.46,60.81,61.60,1945807
2021-01-18,60.89,61.79,60.70,61.67,964708
2021-01-19,61.99,62.12,60.54,60.65,1472535
2021-01-20,61.24,62.83,61.08,62.83,1533660
2021-01-21,63.07,63.73,62.48,63.26,1273815
2021-01-22,62.51,64.01,61.74,63.23,1716661
2021-01-25,63.72,64.29,61.73,62.31,1582566
2021-01-26,62.27,64.97,61.93,63.97,2034716
2021-01-27,63.85,63.93,62.57,63.29,2044649
2021-01-28,61.49,63.08,60.67,62.93,2072544
2021-01-29,61.59,62.90,61.28,62.13,1924221
2021-02-01,62.84,62.97,61.73,62.02,1139613
2021-02-02,62.57,63.97,62.56,63.38,1510601
2021-02-03,64.16,64.83,63.52,63.66,2092011
2021-02-04,63.77,64.38,61.91,62.81,2440661
2021-02-05,62.94,62.94,61.90,62.17,1999900
2021-02-08,62.45,62.99,61.96,61.96,1380555
2021-02-09,61.95,62.20,61.50,62.20,1210955
2021-02-10,62.27,63.14,61.60,62.12,1257565
2021-02-11,62.33,63.20,61.95,62.64,1074731
2021-02-12,62.47,62.48,61.79,62.35,815834
2021-02-15,62.70,63.05,62.28,62.80,916016
2021-02-16,62.98,63.29,62.63,62.94,821717
2021-02-17,62.91,63.35,62.43,62.89,1229965
2021-02-18,63.43,64.09,62.75,63.04,1410679
2021-02-19,63.24,63.90,62.71,63.53,1210457
2021-02-22,62.82,63.39,62.30,63.25,1065258
2021-02-23,63.09,63.31,61.12,61.52,1859119
2021-02-24,61.37,62.66,61.18,62.47,1389110
2021-02-25,62.79,64.29,62.75,63.46,1603942
2021-02-26,62.55,63.50,62.28,63.46,1502192
2021-03-01,63.99,64.42,63.51,63.99,1129798
2021-03-02,63.95,64.77,63.91,64.40,1367788
2021-03-03,64.79,67.54,64.79,67.54,2754934
2021-03-04,67.33,68.02,66.70,67.71,1536791
2021-03-05,67.69,68.15,66.61,67.16,1139049
2021-03-08,67.93,70.87,67.92,70.68,2276793
2021-03-09,70.68,71.36,69.62,70.64,1996142
2021-03-10,70.68,72.19,70.56,72.19,2054239
2021-03-11,72.33,72.40,69.69,69.69,2339736
2021-03-12,68.72,68.86,67.55,68.76,1557579
2021-03-15,69.09,70.04,69.02,69.05,1512597
2021-03-16,69.55,71.88,69.54,71.44,2736407
2021-03-17,72.61,75.91,72.14,75.85,3793318
2021-03-18,77.21,78.79,76.17,76.43,3290237
2021-03-19,75.34,75.45,73.06,73.21,4996797
2021-03-22,73.25,75.49,73.01,75.16,1824370
2021-03-23,74.74,75.66,73.98,74.04,1747435
2021-03-24,72.73,73.87,72.08,73.30,2021024
2021-03-25,72.69,74.18,72.38,74.11,1331719
2021-03-26,74.67,74.99,74.08,74.36,1423694
2021-03-29,74.99,76.07,74.51,75.97,1633417
2021-03-30,76.32,79.32,76.17,78.81,1876880
2021-03-31,78.71,79.40,77.80,78.52,1750689
2021-04-01,79.51,79.91,78.29,78.69,1547922
2021-04-06,79.52,80.48,79.39,79.52,1390616
2021-04-07,79.53,80.35,78.66,79.05,843541
2021-04-08,79.79,79.93,77.41,78.25,1402345
2021-04-09,78.42,78.50,77.82,78.10,834685
2021-04-12,79.16,79.31,78.45,78.94,1048397
2021-04-13,78.96,79.48,78.40,78.40,1033147
2021-04-14,78.17,78.19,77.13,77.40,1193472
2021-04-15,77.57,78.01,77.31,77.63,937702
2021-04-16,77.88,78.86,77.63,78.44,2037121
2021-04-19,78.97,79.13,77.80,77.83,918670
2021-04-20,77.68,78.48,76.06,76.48,1712352
2021-04-21,76.77,76.82,74.38,75.62,1800624
2021-04-22,75.92,76.84,75.57,76.48,1104441
2021-04-23,76.18,77.10,75.85,76.60,997022
2021-04-26,76.64,77.03,76.14,77.03,948496
2021-04-27,76.95,76.95,75.75,76.51,642305
2021-04-28,76.81,76.81,76.23,76.23,798454
2021-04-29,76.14,76.17,73.72,74.37,1494900
2021-04-30,74.55,75.38,73.98,74.02,1111553
2021-05-03,74.38,75.04,74.18,74.67,812468
2021-05-04,74.90,75.03,72.43,72.64,1559872
2021-05-05,72.82,73.82,72.22,73.64,1631218
2021-05-06,73.76,74.70,73.40,74.01,1111585
2021-05-07,73.64,75.59,73.22,74.23,1393615
2021-05-10,74.92,75.64,74.53,75.60,1018526
2021-05-11,74.77,75.16,73.98,74.74,1164796
2021-05-12,74.55,75.22,73.66,74.98,1109062
2021-05-13,74.78,74.78,72.42,74.31,1417327
2021-05-14,77.05,77.82,75.94,77.78,1254941
2021-05-17,77.92,79.03,77.92,78.72,1107537
2021-05-18,79.46,80.14,78.06,79.07,1173807
2021-05-19,78.26,78.62,76.96,77.80,1182500
2021-05-20,78.45,78.72,77.43,78.72,1309342
2021-05-21,79.56,80.21,78.93,79.29,1436621
2021-05-25,79.94,80.56,79.44,79.72,1215260
2021-05-26,80.14,80.40,79.24,80.23,840228
2021-05-27,80.25,81.62,79.68,81.50,1633744
2021-05-28,81.63,81.76,81.00,81.06,970900
2021-05-31,80.38,81.11,80.23,80.59,607470
2021-06-01,81.49,83.06,81.49,82.73,1163996
2021-06-02,82.93,84.25,82.57,83.93,1217637
2021-06-03,84.12,87.56,84.00,87.25,1908125
2021-06-04,87.37,88.58,87.07,87.74,1551957
2021-06-07,88.09,89.13,87.53,89.13,1111346
2021-06-08,89.11,89.23,87.58,88.79,1282271
2021-06-09,88.67,89.59,87.34,87.93,1109590
2021-06-10,87.47,87.62,86.29,86.30,1300015
2021-06-11,86.60,88.15,86.17,88.06,941041
2021-06-14,88.07,88.46,87.55,88.11,1093509
2021-06-15,88.17,88.22,87.50,87.75,1248131
2021-06-16,88.17,88.53,86.00,86.42,1348477
2021-06-17,85.86,87.56,84.97,86.68,1023587
2021-06-18,86.70,86.92,84.19,84.54,2235417
2021-06-21,83.44,86.69,83.07,86.56,1124341
2021-06-22,87.01,87.08,85.98,86.41,862184
2021-06-23,86.28,86.76,84.93,84.93,873245
2021-06-24,85.62,86.47,85.34,86.01,983289
2021-06-25,85.87,86.01,85.09,85.89,635959
2021-06-28,85.57,85.81,84.15,84.36,902086
2021-06-29,84.47,85.59,84.40,84.83,972402
2021-06-30,84.63,84.96,82.49,83.01,1609731
2021-07-01,83.35,83.99,82.96,83.63,1102680
2021-07-02,83.84,84.72,83.42,83.74,812888
2021-07-05,83.49,83.73,82.69,83.10,595548
2021-07-06,83.05,83.05,79.74,79.96,1509146
2021-07-07,79.94,80.99,78.77,80.22,1304818
2021-07-08,80.05,80.05,77.58,78.51,1435880
2021-07-09,79.19,81.50,78.94,81.50,1339528
2021-07-12,81.43,82.86,80.69,82.54,1098697
2021-07-13,83.00,83.12,81.46,81.96,856893
2021-07-14,81.69,82.97,81.39,82.27,768276
2021-07-15,82.90,83.18,80.62,81.13,980301
2021-07-16,81.67,81.78,79.38,79.47,1065522
2021-07-19,79.29,79.35,76.03,76.63,1660061
2021-07-20,77.06,77.74,76.13,77.15,1212228
2021-07-21,77.45,79.17,76.16,78.21,1134607
2021-07-22,78.80,79.44,77.77,77.85,710635
2021-07-23,78.24,79.94,78.18,79.52,811596
2021-07-26,79.01,79.56,77.94,79.49,839394
2021-07-27,78.86,78.86,77.46,77.97,1037576
2021-07-28,78.21,78.64,77.62,77.89,595391
2021-07-29,78.11,79.14,77.62,79.07,677615
2021-07-30,78.25,78.73,77.55,77.97,1096073
2021-08-02,78.84,79.94,78.49,78.91,1046991
2021-08-03,76.83,76.97,74.60,74.84,2859568
2021-08-04,75.66,76.37,75.10,75.74,1556191
2021-08-05,75.61,75.96,74.75,75.47,1490844
2021-08-06,75.21,76.73,75.07,76.33,1009130
2021-08-09,76.25,76.28,75.45,75.95,824264
2021-08-10,76.00,76.37,75.79,76.08,646912
2021-08-11,76.09,76.66,75.48,76.49,763165
2021-08-12,76.63,77.52,76.24,77.48,971005
2021-08-13,77.47,77.98,76.97,77.23,703805
2021-08-16,76.39,76.75,75.52,75.73,849241
2021-08-17,75.29,75.47,74.54,74.68,1033666
2021-08-18,74.84,74.84,73.37,74.22,1366350
2021-08-19,71.90,72.92,71.65,71.97,1743934
2021-08-20,71.57,71.65,70.09,71.55,1731505
2021-08-23,72.72,72.95,71.17,71.38,1640966
2021-08-24,71.76,73.40,71.51,72.89,1257941
2021-08-25,72.83,73.42,71.96,72.50,812763
2021-08-26,71.80,72.70,71.28,72.44,1194444
2021-08-27,72.76,72.96,71.89,72.76,743213
2021-08-30,73.06,73.65,72.30,73.48,1169183
2021-08-31,73.88,75.46,73.84,74.70,2253954
2021-09-01,75.60,75.81,73.57,73.87,1310032
2021-09-02,74.07,74.36,73.71,73.82,808924
2021-09-03,74.27,74.64,73.45,73.80,1009621
2021-09-06,73.90,74.68,73.86,74.22,588953
2021-09-07,74.27,75.27,74.20,74.80,1024387
2021-09-08,74.36,74.42,72.77,73.07,1368573
2021-09-09,72.50,73.44,72.29,73.10,1268472
2021-09-10,72.97,73.89,72.61,73.57,870239
2021-09-13,74.36,76.02,74.26,75.87,1523795
2021-09-14,75.98,77.19,75.80,76.36,1221496
2021-09-15,76.23,77.58,76.15,77.23,1726674
2021-09-16,77.58,77.86,76.28,76.28,1368105
2021-09-17,77.00,77.19,74.41,74.69,3110288
2021-09-20,73.01,73.27,71.15,72.40,2263689
2021-09-21,72.98,74.24,72.95,73.36,1281674
2021-09-22,74.27,75.83,73.91,75.72,1232081
2021-09-23,76.36,76.60,75.10,75.61,1331540
2021-09-24,75.12,76.21,74.36,75.84,909760
2021-09-27,76.52,77.11,76.36,76.86,1303448
2021-09-28,77.14,78.82,76.73,76.86,1934260
2021-09-29,77.61,78.87,77.26,78.51,1600490
2021-09-30,78.77,78.91,76.77,76.92,1558858
2021-10-01,76.05,78.51,75.43,77.92,2064447
2021-10-04,77.78,78.35,77.08,77.54,966428
2021-10-05,77.61,77.93,76.86,77.81,942612
2021-10-06,76.97,77.06,74.95,75.86,1710893
2021-10-07,76.98,78.30,76.74,77.57,1418603
2021-10-08,77.87,78.90,77.74,78.71,1213523
2021-10-11,78.40,80.57,78.22,80.47,1598749
2021-10-12,79.94,80.88,79.66,80.40,1304012
2021-10-13,80.49,81.41,79.62,79.77,1014845
2021-10-14,80.59,80.89,80.05,80.27,831858
2021-10-15,80.55,81.56,80.31,81.39,1307758
2021-10-18,81.29,81.62,79.93,80.28,1022068
2021-10-19,80.49,80.55,79.35,79.43,1013245
2021-10-20,79.12,79.97,77.39,78.70,1537684
2021-10-21,77.61,79.28,77.48,78.30,996665
2021-10-22,78.37,80.12,78.14,79.65,971980
2021-10-25,79.55,81.54,79.43,81.37,1491635
2021-10-26,81.70,82.73,80.99,82.19,1190398
2021-10-27,81.93,82.69,81.54,82.31,758432
2021-10-28,81.63,81.89,80.87,81.18,865069
2021-10-29,80.65,81.34,80.06,81.09,1452431
2021-11-01,81.29,82.54,81.24,82.06,968616
2021-11-02,81.87,82.39,81.51,82.39,827849
2021-11-03,81.80,83.65,81.17,83.62,1766650
2021-11-04,83.65,84.99,82.93,83.64,1405533
2021-11-05,83.51,85.81,83.33,85.37,1470209
2021-11-08,85.26,85.34,84.36,84.67,845001
2021-11-09,84.86,85.11,84.02,84.27,903644
2021-11-10,84.28,85.35,83.71,85.29,847559
2021-11-11,85.31,86.00,85.08,85.82,993417
2021-11-12,85.98,86.57,85.44,86.46,960929
2021-11-15,86.35,87.11,86.20,86.89,862865
2021-11-16,87.15,87.90,86.21,86.64,1018397
2021-11-17,86.78,87.36,85.92,87.02,822593
2021-11-18,87.21,88.28,86.61,87.56,1141842
2021-11-19,88.30,88.71,85.85,86.63,2007293
2021-11-22,86.74,88.49,86.68,88.10,1208270
2021-11-23,87.37,88.08,86.81,87.78,1204668
2021-11-24,87.59,88.14,85.34,85.97,1403839
2021-11-25,86.30,86.46,84.32,84.70,803234
2021-11-26,81.78,81.86,79.48,79.48,2597218
2021-11-29,79.94,81.78,79.16,79.73,1759480
2021-11-30,78.96,79.56,77.50,78.99,2252523
2021-12-01,79.93,82.65,79.55,82.39,1482489
2021-12-02,81.30,82.60,80.93,82.19,1325406
2021-12-03,83.22,83.29,81.00,81.33,1385089
2021-12-06,81.82,82.54,80.70,82.19,1100120
2021-12-07,82.19,82.19,82.19,82.19,0
2021-12-08,84.44,84.78,82.85,84.70,1338471
2021-12-09,85.04,85.39,83.65,83.86,1050166
2021-12-10,83.22,83.83,82.68,83.34,1415043
2021-12-13,83.47,85.40,83.24,83.54,1086537
2021-12-14,83.64,83.69,82.00,82.17,1116145
2021-12-15,82.62,83.11,82.01,82.05,794212
2021-12-16,83.42,83.94,82.98,83.32,1364574
2021-12-17,82.57,82.77,80.02,80.79,2735975
2021-12-20,78.41,80.15,77.48,79.18,1455573
2021-12-21,80.18,81.00,79.34,80.95,888690
2021-12-22,80.87,81.27,79.98,81.27,624985
2021-12-23,81.80,83.15,81.78,82.88,823550
2021-12-27,82.46,83.76,82.36,83.65,396304
2021-12-28,83.74,84.30,83.42,83.61,442096
2021-12-29,83.55,83.63,82.60,82.91,419820
2021-12-30,83.09,83.19,81.91,82.25,598323
2022-01-03,82.64,85.28,82.48,84.89,983398
2022-01-04,85.41,87.60,84.76,87.55,1422271
2022-01-05,87.84,89.59,87.32,89.45,1828361
2022-01-06,88.02,90.46,87.94,89.44,1229513
2022-01-07,89.23,89.72,88.32,88.86,1193638
2022-01-10,91.55,92.06,89.63,90.35,1896744
2022-01-11,91.08,91.28,89.75,91.11,1238359
2022-01-12,91.65,91.95,90.27,90.58,954099
2022-01-13,90.51,92.30,90.40,92.04,1380823
2022-01-14,91.86,93.34,91.76,92.32,1257658
2022-01-17,92.84,93.00,91.60,92.04,663785
